id,name,surname,researchField,company_rank,profile,company_name,industry,city
575.0,Nicholas,Kowalski,Telecommunications,,,,,
576.0,Alex,Gonzalez,IT Management,,,,,
577.0,Stephen,Horvath,Financial Services,,,,,
578.0,Alice,Taylor,Business Products & Services,,,,,
579.0,Max,Nelson,Health,,,,,
580.0,Timothy,Dubois,Business Products & Services,,,,,
581.0,Natalie,Lewis,Software,,,,,
582.0,Oscar,Scott,Food & Beverage,,,,,
583.0,Laura,Smith,Business Products & Services,,,,,
584.0,James,Lombardi,Environmental Services,,,,,
585.0,Anthony,Walker,Engineering,,,,,
586.0,Paula,Perez,Software,,,,,
587.0,Angelina,Lombardi,Real Estate,,,,,
588.0,Zoe,Lombardi,Business Products & Services,,,,,
589.0,Marta,Brown,Business Products & Services,,,,,
590.0,Mark,Jones,Advertising & Marketing,,,,,
591.0,Lydia,Hernandez,Advertising & Marketing,,,,,
592.0,Jack,Muller,Consumer Products & Services,,,,,
593.0,Diana,King,Financial Services,,,,,
594.0,Daniel,Anderson,Consumer Products & Services,,,,,
595.0,Julia,Dubois,Software,,,,,
596.0,Alexandra,White,Logistics & Transportation,,,,,
597.0,Roman,Miller,Real Estate,,,,,
598.0,Robert,Thomas,Construction,,,,,
599.0,James,Young,Government Services,,,,,
600.0,Anna,Williams,IT Management,,,,,
601.0,Spyros,White,Consumer Products & Services,,,,,
602.0,Evelyn,Carter,Government Services,,,,,
603.0,James,Hernandez,Financial Services,,,,,
604.0,Paula,Novak,Business Products & Services,,,,,
605.0,Paul,King,Real Estate,,,,,
606.0,Jason,Perez,Construction,,,,,
607.0,Spyros,Thomas,Retail,,,,,
608.0,Christina,Rossi,IT Management,,,,,
609.0,Veronica,Schmidt,Insurance,,,,,
610.0,Emily,Smith,Financial Services,,,,,
611.0,Patricia,Lee,Insurance,,,,,
612.0,Dimitris,White,Advertising & Marketing,,,,,
613.0,Michael,Baker,Government Services,,,,,
614.0,John,Clark,IT System Development,,,,,
615.0,Laura,Garcia,Advertising & Marketing,,,,,
616.0,Arthur,Harris,Real Estate,,,,,
617.0,Noah,Allen,Consumer Products & Services,,,,,
618.0,Spyros,Adams,Advertising & Marketing,,,,,
619.0,Mark,Novak,Health,,,,,
620.0,Eleni,Miller,Government Services,,,,,
621.0,Anna,Adams,Real Estate,,,,,
622.0,Grace,Allen,Health,,,,,
623.0,Victoria,Miller,Business Products & Services,,,,,
624.0,Jason,Garcia,Telecommunications,,,,,
625.0,Maria,Miller,Business Products & Services,,,,,
626.0,Oscar,Thomas,Retail,,,,,
627.0,Roxanne,Dubois,Construction,,,,,
628.0,Paula,Miller,Engineering,,,,,
629.0,Andrew,Thomas,Construction,,,,,
630.0,Zoe,Gonzalez,Health,,,,,
631.0,Leah,Nelson,Government Services,,,,,
632.0,Roxanne,Rossi,IT Management,,,,,
633.0,Paul,Johnson,Advertising & Marketing,,,,,
634.0,Claire,Nielsen,Government Services,,,,,
635.0,Samuel,Taylor,Retail,,,,,
636.0,Olivia,Smith,Retail,,,,,
637.0,Katerina,Moore,Software,,,,,
638.0,Martin,Rossi,Manufacturing,,,,,
639.0,Harris,Lewis,Advertising & Marketing,,,,,
640.0,Georgia,Allen,Construction,,,,,
641.0,Kostas,Miller,Retail,,,,,
642.0,Vasilis,Dubois,Health,,,,,
643.0,Nicholas,Jackson,Construction,,,,,
644.0,Jason,Lee,Logistics & Transportation,,,,,
645.0,Leo,Kowalski,Manufacturing,,,,,
646.0,Nikos,Bianchi,Business Products & Services,,,,,
647.0,Jack,Hernandez,Software,,,,,
648.0,Georgia,Schmidt,Advertising & Marketing,,,,,
649.0,Liam,Muller,Food & Beverage,,,,,
650.0,Leah,Schmidt,Health,,,,,
651.0,Daniel,Martinez,Software,,,,,
652.0,Elisa,Lee,Real Estate,,,,,
653.0,Patricia,Brown,Advertising & Marketing,,,,,
654.0,Emily,Robinson,Education,,,,,
655.0,Stephen,Horvath,Advertising & Marketing,,,,,
656.0,Marta,Lopez,Software,,,,,
657.0,William,Thomas,Software,,,,,
658.0,Eva,White,Consumer Products & Services,,,,,
659.0,Zoe,Martinez,Advertising & Marketing,,,,,
660.0,Lucy,Adams,Real Estate,,,,,
661.0,Chloe,Gonzalez,Government Services,,,,,
662.0,Anna,Perez,Business Products & Services,,,,,
663.0,Mark,Martin,Financial Services,,,,,
664.0,Isabella,Hernandez,Government Services,,,,,
665.0,Marta,White,Health,,,,,
666.0,Dimitris,Hernandez,Financial Services,,,,,
667.0,Samuel,Thomas,IT Services,,,,,
668.0,Nicholas,Lopez,Health,,,,,
669.0,Samuel,Thompson,Logistics & Transportation,,,,,
670.0,Oscar,Novak,IT System Development,,,,,
671.0,John,Young,IT Services,,,,,
672.0,Kostas,Thompson,Construction,,,,,
673.0,Diana,Miller,Real Estate,,,,,
674.0,Stephen,Wright,Advertising & Marketing,,,,,
675.0,Diana,Clark,Education,,,,,
676.0,Liam,Nelson,IT System Development,,,,,
677.0,Grace,Lewis,Human Resources,,,,,
678.0,Vasilis,Clark,Business Products & Services,,,,,
679.0,Athena,Nielsen,Consumer Products & Services,,,,,
680.0,George,Bianchi,Manufacturing,,,,,
681.0,Kostas,Scott,Health,,,,,
682.0,Claire,Young,Consumer Products & Services,,,,,
683.0,Gregory,Rossi,Software,,,,,
684.0,Grace,Kowalski,IT Management,,,,,
685.0,Eleni,Taylor,IT Management,,,,,
686.0,Leah,Williams,Software,,,,,
687.0,Maya,Nelson,Real Estate,,,,,
688.0,Stephen,Robinson,Software,,,,,
689.0,Lydia,Anderson,Telecommunications,,,,,
690.0,Christopher,Green,Advertising & Marketing,,,,,
691.0,Richard,Adams,Advertising & Marketing,,,,,
692.0,Claire,Moore,IT System Development,,,,,
693.0,Lucy,Novak,IT Management,,,,,
694.0,Anthony,Hall,Construction,,,,,
695.0,Stephen,Clark,Government Services,,,,,
696.0,Joseph,Bianchi,IT Management,,,,,
697.0,George,Kowalski,IT System Development,,,,,
698.0,Nicholas,Lopez,Human Resources,,,,,
699.0,Samuel,Moore,IT Services,,,,,
700.0,Penelope,Harris,Food & Beverage,,,,,
701.0,Andreas,Novak,Software,,,,,
702.0,Rebecca,King,Software,,,,,
703.0,Paula,Baker,Telecommunications,,,,,
704.0,Leah,Schmidt,Financial Services,,,,,
705.0,David,White,Construction,,,,,
706.0,Isabella,Miller,Health,,,,,
707.0,Thomas,King,Security,,,,,
708.0,Peter,Nielsen,Construction,,,,,
709.0,Theodora,Moore,Software,,,,,
710.0,Theodora,Thompson,Business Products & Services,,,,,
711.0,Sara,Moore,Consumer Products & Services,,,,,
712.0,Anthony,Allen,Environmental Services,,,,,
713.0,Irene,Thompson,Consumer Products & Services,,,,,
714.0,Emily,Williams,IT System Development,,,,,
715.0,Jason,Garcia,Travel & Hospitality,,,,,
716.0,Harris,Scott,Financial Services,,,,,
717.0,Oscar,Lombardi,Retail,,,,,
718.0,Joseph,Rossi,Business Products & Services,,,,,
719.0,Nadia,Thomas,Retail,,,,,
720.0,Lydia,Sanchez,Security,,,,,
721.0,Oscar,Martinez,Advertising & Marketing,,,,,
722.0,Stella,Allen,Logistics & Transportation,,,,,
723.0,Roman,Nelson,Software,,,,,
724.0,Arthur,Gonzalez,Engineering,,,,,
725.0,Samuel,Lewis,Engineering,,,,,
726.0,David,Adams,Government Services,,,,,
727.0,Michael,Robinson,Insurance,,,,,
728.0,Max,Lombardi,Construction,,,,,
729.0,Nicholas,Nelson,Advertising & Marketing,,,,,
730.0,Henry,Williams,Construction,,,,,
731.0,Martin,Gonzalez,Security,,,,,
732.0,Andreas,Novak,Food & Beverage,,,,,
733.0,Katerina,Davis,Business Products & Services,,,,,
734.0,Isabella,Rossi,Human Resources,,,,,
735.0,Arthur,Clark,Health,,,,,
736.0,Lucy,Smith,Real Estate,,,,,
737.0,Leo,Taylor,Manufacturing,,,,,
738.0,Catherine,Perez,Retail,,,,,
739.0,Bianca,Sanchez,Health,,,,,
740.0,Victor,Harris,Retail,,,,,
741.0,Laura,Harris,Health,,,,,
742.0,Oscar,Bianchi,Government Services,,,,,
743.0,Liam,Davis,IT Management,,,,,
744.0,Grace,Thomas,Business Products & Services,,,,,
745.0,Leah,Clark,IT Management,,,,,
746.0,Laura,Lee,Construction,,,,,
747.0,Grace,Taylor,Advertising & Marketing,,,,,
748.0,Chloe,Allen,Business Products & Services,,,,,
749.0,Robert,Green,Business Products & Services,,,,,
750.0,Irene,Thomas,Advertising & Marketing,,,,,
751.0,Kostas,Muller,Government Services,,,,,
752.0,Harris,Johnson,IT System Development,,,,,
753.0,Peter,Young,Business Products & Services,,,,,
754.0,Emily,Mitchell,Health,,,,,
755.0,Richard,Allen,Business Products & Services,,,,,
756.0,Richard,Nelson,IT Management,,,,,
757.0,Christos,Adams,Logistics & Transportation,,,,,
758.0,Nicole,Novak,Software,,,,,
759.0,Paul,Hall,Health,,,,,
760.0,Alexandra,Dubois,Manufacturing,,,,,
761.0,Liam,Walker,Business Products & Services,,,,,
762.0,Helen,Sanchez,Construction,,,,,
763.0,Oscar,Jackson,Human Resources,,,,,
764.0,John,Thompson,Health,,,,,
765.0,Victoria,Dubois,Logistics & Transportation,,,,,
766.0,Olivia,Lewis,Financial Services,,,,,
767.0,Anna,Carter,Advertising & Marketing,,,,,
768.0,Spyros,Harris,Business Products & Services,,,,,
769.0,Stephen,Sanchez,Government Services,,,,,
770.0,Timothy,Kowalski,Software,,,,,
771.0,Arthur,Walker,Business Products & Services,,,,,
772.0,James,Lee,Human Resources,,,,,
773.0,Athena,Williams,Software,,,,,
774.0,Benjamin,Martin,Health,,,,,
775.0,Oscar,Muller,Advertising & Marketing,,,,,
776.0,Theodora,King,Human Resources,,,,,
777.0,Peter,Davis,Environmental Services,,,,,
778.0,Stephen,Perez,Health,,,,,
779.0,Paula,Hall,Business Products & Services,,,,,
780.0,John,Nielsen,Logistics & Transportation,,,,,
781.0,Hugo,White,Human Resources,,,,,
782.0,Martin,Adams,Consumer Products & Services,,,,,
783.0,Andreas,Walker,Logistics & Transportation,,,,,
784.0,Paul,Nelson,Business Products & Services,,,,,
785.0,Natalie,Johnson,Environmental Services,,,,,
786.0,Martin,Taylor,Advertising & Marketing,,,,,
787.0,Penelope,King,Travel & Hospitality,,,,,
788.0,Joseph,Taylor,Consumer Products & Services,,,,,
789.0,Leo,Lee,Business Products & Services,,,,,
790.0,Claire,Carter,Advertising & Marketing,,,,,
791.0,Lucas,Novak,Software,,,,,
792.0,Thomas,Scott,Advertising & Marketing,,,,,
793.0,Marta,Hernandez,Advertising & Marketing,,,,,
794.0,Catherine,Adams,Health,,,,,
795.0,Benjamin,Muller,IT Management,,,,,
796.0,Bianca,Martinez,IT Management,,,,,
797.0,Richard,Martinez,Software,,,,,
798.0,Nicholas,Lombardi,Manufacturing,,,,,
799.0,Stella,Harris,Manufacturing,,,,,
800.0,Athena,Brown,Manufacturing,,,,,
801.0,Penelope,Miller,Software,,,,,
802.0,Maya,Lee,Real Estate,,,,,
803.0,Stephen,Nielsen,IT Management,,,,,
804.0,Paul,Anderson,Financial Services,,,,,
805.0,Stella,Clark,Energy,,,,,
806.0,Nicholas,Allen,Business Products & Services,,,,,
807.0,Elisa,Walker,IT Management,,,,,
808.0,Victoria,Taylor,Manufacturing,,,,,
809.0,Max,Allen,Construction,,,,,
810.0,Gregory,Smith,Business Products & Services,,,,,
811.0,Peter,Lombardi,Business Products & Services,,,,,
812.0,Patricia,Anderson,Retail,,,,,
813.0,Hugo,Hernandez,Real Estate,,,,,
814.0,Stella,Thomas,Advertising & Marketing,,,,,
815.0,Grace,Lee,Consumer Products & Services,,,,,
816.0,Chloe,Lee,Advertising & Marketing,,,,,
817.0,Nikos,Miller,Real Estate,,,,,
818.0,Theodora,Thomas,Software,,,,,
819.0,Sofia,Jackson,Financial Services,,,,,
820.0,Penelope,Moore,Business Products & Services,,,,,
821.0,Anthony,Hall,Human Resources,,,,,
822.0,Thomas,Miller,Financial Services,,,,,
823.0,Alice,Dubois,Construction,,,,,
824.0,Martin,Jackson,Software,,,,,
825.0,Victoria,Anderson,Government Services,,,,,
826.0,Rebecca,Kowalski,Construction,,,,,
827.0,Harris,Baker,Software,,,,,
828.0,Emily,Nielsen,Government Services,,,,,
829.0,Theodora,Lewis,Food & Beverage,,,,,
830.0,Elisa,Smith,Retail,,,,,
831.0,Arthur,Sanchez,Engineering,,,,,
832.0,Gregory,Taylor,Computer Hardware,,,,,
833.0,William,Clark,Logistics & Transportation,,,,,
834.0,Anthony,Davis,Logistics & Transportation,,,,,
835.0,Roxanne,Sanchez,Advertising & Marketing,,,,,
836.0,Dimitris,Baker,Construction,,,,,
837.0,Paul,Kowalski,Food & Beverage,,,,,
838.0,Oscar,Walker,Media,,,,,
839.0,Peter,Novak,Construction,,,,,
840.0,Stella,Moore,Energy,,,,,
841.0,Veronica,Sanchez,Real Estate,,,,,
842.0,Liam,Lombardi,Logistics & Transportation,,,,,
843.0,Christopher,Robinson,IT Management,,,,,
844.0,Spyros,Allen,Health,,,,,
845.0,Penelope,Horvath,Construction,,,,,
846.0,Leah,Jackson,Advertising & Marketing,,,,,
847.0,Thomas,Muller,Business Products & Services,,,,,
848.0,Dimitris,Davis,Manufacturing,,,,,
849.0,Nikos,Robinson,Business Products & Services,,,,,
850.0,Laura,Martinez,Travel & Hospitality,,,,,
851.0,Robert,Gonzalez,Software,,,,,
852.0,Irene,Muller,Business Products & Services,,,,,
853.0,Rebecca,Martinez,Advertising & Marketing,,,,,
854.0,Lydia,Walker,Health,,,,,
855.0,Nadia,Nielsen,Retail,,,,,
856.0,Leah,Gonzalez,Construction,,,,,
857.0,Andreas,Lopez,Health,,,,,
858.0,Benjamin,Kowalski,Retail,,,,,
859.0,Claire,Dubois,IT System Development,,,,,
860.0,Nicholas,Hall,Business Products & Services,,,,,
861.0,Spyros,Carter,Health,,,,,
862.0,Martin,Walker,Logistics & Transportation,,,,,
863.0,Rebecca,Green,IT System Development,,,,,
864.0,Hugo,Jones,Consumer Products & Services,,,,,
865.0,Katerina,Clark,Software,,,,,
866.0,George,Wright,Real Estate,,,,,
867.0,Athena,Lombardi,Government Services,,,,,
868.0,Arthur,Schmidt,Advertising & Marketing,,,,,
869.0,Christina,Nelson,Software,,,,,
870.0,Nicole,Johnson,Health,,,,,
871.0,Peter,Martin,Software,,,,,
872.0,Lucas,Carter,Computer Hardware,,,,,
873.0,Harris,Thomas,Software,,,,,
874.0,Samuel,Nielsen,Advertising & Marketing,,,,,
875.0,Lucy,Jackson,IT Management,,,,,
876.0,Michael,Lewis,Advertising & Marketing,,,,,
877.0,Jasmine,Lewis,Business Products & Services,,,,,
878.0,Alex,Harris,Business Products & Services,,,,,
879.0,Gregory,King,Travel & Hospitality,,,,,
880.0,Marta,Smith,Logistics & Transportation,,,,,
881.0,Helen,Mitchell,Software,,,,,
882.0,Christina,Carter,Telecommunications,,,,,
883.0,Veronica,Muller,Software,,,,,
884.0,Georgia,Walker,Education,,,,,
885.0,Mark,Jones,Government Services,,,,,
886.0,Nicole,Bianchi,Retail,,,,,
887.0,Joseph,Martin,Health,,,,,
888.0,Andreas,Martinez,Travel & Hospitality,,,,,
889.0,George,Wright,Construction,,,,,
890.0,Bianca,Hernandez,Business Products & Services,,,,,
891.0,Diana,Williams,Manufacturing,,,,,
892.0,Paul,Moore,Health,,,,,
893.0,Lydia,Lee,Energy,,,,,
894.0,Marta,Hall,Construction,,,,,
895.0,Marta,Miller,Construction,,,,,
896.0,Jason,Harris,IT System Development,,,,,
897.0,Noah,Robinson,Engineering,,,,,
898.0,Laura,Bianchi,Human Resources,,,,,
899.0,Stephen,Thomas,Health,,,,,
900.0,Emily,Hall,Advertising & Marketing,,,,,
901.0,Vasilis,Anderson,Advertising & Marketing,,,,,
902.0,Victoria,Lopez,IT System Development,,,,,
903.0,Diana,Lee,Media,,,,,
904.0,Patricia,Robinson,Software,,,,,
905.0,Spyros,Kowalski,Energy,,,,,
906.0,John,Sanchez,Manufacturing,,,,,
907.0,Catherine,Williams,IT Management,,,,,
908.0,Victoria,Thompson,Business Products & Services,,,,,
909.0,Noah,Perez,Advertising & Marketing,,,,,
910.0,Benjamin,Thomas,Health,,,,,
911.0,Nicholas,Taylor,IT System Development,,,,,
912.0,Liam,Walker,Advertising & Marketing,,,,,
913.0,Andreas,Kowalski,Advertising & Marketing,,,,,
914.0,Patricia,Scott,Construction,,,,,
915.0,James,Davis,Consumer Products & Services,,,,,
916.0,Laura,Allen,Business Products & Services,,,,,
917.0,Thomas,Miller,Energy,,,,,
918.0,Robert,Clark,Advertising & Marketing,,,,,
919.0,Theodora,Kowalski,IT System Development,,,,,
920.0,Julia,Dubois,Logistics & Transportation,,,,,
921.0,Vasilis,Davis,Business Products & Services,,,,,
922.0,Irene,Bianchi,Consumer Products & Services,,,,,
923.0,Alex,Walker,Real Estate,,,,,
924.0,Helen,Smith,Business Products & Services,,,,,
925.0,Peter,Taylor,Real Estate,,,,,
926.0,Penelope,Gonzalez,Environmental Services,,,,,
927.0,Joseph,Martinez,Business Products & Services,,,,,
928.0,Sofia,Adams,Business Products & Services,,,,,
929.0,Gregory,King,Software,,,,,
930.0,Kostas,Robinson,IT Management,,,,,
931.0,Emily,Kowalski,Construction,,,,,
932.0,Jack,Allen,Government Services,,,,,
933.0,John,Smith,Manufacturing,,,,,
934.0,Lucy,Wright,Financial Services,,,,,
935.0,Olivia,Bianchi,Government Services,,,,,
936.0,Peter,Lombardi,Real Estate,,,,,
937.0,Athena,Walker,Health,,,,,
938.0,Christos,Hall,Advertising & Marketing,,,,,
939.0,Natalie,Nielsen,Health,,,,,
940.0,Lucy,Brown,Real Estate,,,,,
941.0,Spyros,Lee,Government Services,,,,,
942.0,Joseph,Hall,Engineering,,,,,
943.0,Angelina,Thompson,Software,,,,,
944.0,George,Schmidt,Financial Services,,,,,
945.0,Thomas,Rossi,IT System Development,,,,,
946.0,Marta,Garcia,Government Services,,,,,
947.0,Hugo,Carter,Real Estate,,,,,
948.0,Christopher,Young,Business Products & Services,,,,,
949.0,Penelope,King,Education,,,,,
950.0,Christopher,Lewis,IT Management,,,,,
951.0,Christopher,Nielsen,Real Estate,,,,,
952.0,Oscar,Sanchez,Business Products & Services,,,,,
953.0,Isabella,Horvath,IT Management,,,,,
954.0,Catherine,Harris,Construction,,,,,
955.0,Timothy,Green,Real Estate,,,,,
956.0,Veronica,Lewis,Security,,,,,
957.0,Oscar,Garcia,Financial Services,,,,,
958.0,Christos,Thomas,Retail,,,,,
959.0,Emily,Hall,Environmental Services,,,,,
960.0,Christina,Green,Advertising & Marketing,,,,,
961.0,Alice,Muller,Energy,,,,,
962.0,Matthew,Robinson,Construction,,,,,
963.0,Irene,Kowalski,Consumer Products & Services,,,,,
964.0,Rebecca,Miller,Health,,,,,
965.0,Anthony,Anderson,Logistics & Transportation,,,,,
966.0,Max,Smith,IT Management,,,,,
967.0,Victor,Harris,Logistics & Transportation,,,,,
968.0,David,Horvath,Software,,,,,
969.0,Marina,Nelson,Logistics & Transportation,,,,,
970.0,Victor,Thompson,Health,,,,,
971.0,Christina,Hernandez,Consumer Products & Services,,,,,
972.0,Helen,King,Government Services,,,,,
973.0,Paula,Mitchell,Consumer Products & Services,,,,,
974.0,Lucy,Dubois,Software,,,,,
975.0,Penelope,Allen,IT System Development,,,,,
976.0,Peter,Hall,Advertising & Marketing,,,,,
977.0,Leo,Brown,Health,,,,,
978.0,Benjamin,Allen,Real Estate,,,,,
979.0,Paul,Lopez,Real Estate,,,,,
980.0,Catherine,Williams,Health,,,,,
981.0,Christina,Garcia,Engineering,,,,,
982.0,Adrian,Wright,Engineering,,,,,
983.0,Benjamin,Allen,Human Resources,,,,,
984.0,Harris,Lewis,Business Products & Services,,,,,
985.0,Marta,Brown,Business Products & Services,,,,,
986.0,Marta,Carter,Advertising & Marketing,,,,,
987.0,Dimitris,Kowalski,Financial Services,,,,,
988.0,Ivy,Lewis,Government Services,,,,,
989.0,Sara,Thompson,Advertising & Marketing,,,,,
990.0,Jasmine,Hall,Real Estate,,,,,
991.0,Nicole,Harris,Construction,,,,,
992.0,Alexandra,Kowalski,IT Management,,,,,
993.0,Gregory,Lopez,Construction,,,,,
994.0,Marta,Nielsen,Real Estate,,,,,
995.0,Martin,Johnson,Telecommunications,,,,,
996.0,Oscar,Green,Advertising & Marketing,,,,,
997.0,Chloe,White,Energy,,,,,
998.0,David,Thomas,Consumer Products & Services,,,,,
999.0,Diana,Lopez,Government Services,,,,,
1000.0,Matthew,Clark,Construction,,,,,
1001.0,Maria,Perez,Human Resources,,,,,
1002.0,Max,Johnson,Health,,,,,
1003.0,Daniel,Young,Software,,,,,
1004.0,Helen,Gonzalez,Health,,,,,
1005.0,Benjamin,Lee,Business Products & Services,,,,,
1006.0,Oscar,Rossi,Construction,,,,,
1007.0,Alexandra,Williams,Business Products & Services,,,,,
1008.0,Evelyn,Carter,Engineering,,,,,
1009.0,Evelyn,Garcia,Consumer Products & Services,,,,,
1010.0,Alice,Clark,Education,,,,,
1011.0,Benjamin,Dubois,Retail,,,,,
1012.0,Christos,Williams,Government Services,,,,,
1013.0,Eleni,Green,Software,,,,,
1014.0,Patricia,Schmidt,Food & Beverage,,,,,
1015.0,Spyros,Walker,Health,,,,,
1016.0,Victor,Jackson,Real Estate,,,,,
1017.0,Vasilis,Thomas,Software,,,,,
1018.0,David,Miller,Manufacturing,,,,,
1019.0,Helen,Green,IT Management,,,,,
1020.0,Maya,Davis,Consumer Products & Services,,,,,
1021.0,Peter,Martinez,Health,,,,,
1022.0,Anthony,Dubois,Software,,,,,
1023.0,Angelina,Anderson,Software,,,,,
1024.0,Natalie,Rossi,Logistics & Transportation,,,,,
1025.0,Lucy,Wright,Financial Services,,,,,
1026.0,Jason,Hall,Software,,,,,
1027.0,Sofia,White,Health,,,,,
1028.0,Stephen,Clark,Energy,,,,,
1029.0,Alice,Allen,Government Services,,,,,
1030.0,Kostas,Novak,IT System Development,,,,,
1031.0,Robert,Mitchell,Government Services,,,,,
1032.0,Theodora,Jackson,Business Products & Services,,,,,
1033.0,William,Dubois,Construction,,,,,
1034.0,Timothy,Scott,Construction,,,,,
1035.0,Spyros,Adams,Health,,,,,
1036.0,Liam,Allen,Business Products & Services,,,,,
1037.0,Michael,Williams,Software,,,,,
1038.0,Martin,Jones,Consumer Products & Services,,,,,
1039.0,Patricia,Gonzalez,Environmental Services,,,,,
1040.0,Athena,Lewis,Business Products & Services,,,,,
1041.0,Jasmine,Williams,Education,,,,,
1042.0,Irene,Anderson,Software,,,,,
1043.0,Irene,Carter,Food & Beverage,,,,,
1044.0,Alice,Dubois,Retail,,,,,
1045.0,Michael,Rossi,Software,,,,,
1046.0,Catherine,Davis,Environmental Services,,,,,
1047.0,Zoe,Robinson,Financial Services,,,,,
1048.0,Spyros,King,IT System Development,,,,,
1049.0,Bianca,Dubois,Insurance,,,,,
1050.0,Nikoleta,Miller,IT System Development,,,,,
1051.0,Chloe,Harris,IT Management,,,,,
1052.0,Timothy,Rossi,Software,,,,,
1053.0,Marina,Schmidt,Real Estate,,,,,
1054.0,Matthew,Lee,Consumer Products & Services,,,,,
1055.0,Anthony,Hall,Advertising & Marketing,,,,,
1056.0,George,Walker,Software,,,,,
1057.0,Olivia,Johnson,Business Products & Services,,,,,
1058.0,Laura,Thomas,Business Products & Services,,,,,
1059.0,William,Schmidt,Advertising & Marketing,,,,,
1060.0,Peter,Thompson,Food & Beverage,,,,,
1061.0,Penelope,Dubois,Consumer Products & Services,,,,,
1062.0,Chloe,Bianchi,Construction,,,,,
1063.0,Laura,Schmidt,Food & Beverage,,,,,
1064.0,Gregory,Miller,Consumer Products & Services,,,,,
